customer_id,month,avg_monthly_inflow,avg_monthly_outflow,net_cash_flow,cash_flow_consistency_score,balance_volatility,spending_shock_flag,overdraft_flag
C02656,2,217406,122834,94572,75,0.3,0,0
C02656,3,155020,151641,3379,72,0.25,0,0
C02656,4,157929,138761,19168,70,0.23,0,0
C02656,5,205647,156503,49144,73,0.22,0,0
C02656,6,181871,168017,13854,66,0.24,0,0
C02656,7,271267,119914,151353,68,0.39,0,0
C02656,8,202124,145803,56321,73,0.23,0,0
C02656,9,157366,152866,4500,67,0.42,0,0
C02656,10,262332,158525,103807,76,0.36,0,0
C02656,11,269817,161110,108707,69,0.47,0,0
C02656,12,247064,258129,-11065,60,0.44,1,1
C02657,1,3498,5610,-2112,61,0.76,0,1
C02657,2,3971,4830,-859,52,0.61,0,1
C02657,3,3264,5867,-2603,53,0.45,0,1
C02657,4,4797,4595,202,55,0.73,0,0
C02657,5,6645,9377,-2732,24,0.71,1,1
C02657,6,2528,6280,-3752,59,0.43,0,1
C02657,7,3663,5476,-1813,55,0.7,0,1
C02657,8,3016,10611,-7595,28,0.71,1,1
C02657,9,6040,5362,678,59,0.87,0,0
C02657,10,2999,5891,-2892,54,0.51,0,1
C02657,11,3039,4694,-1655,56,0.7,0,1
C02657,12,3327,6150,-2823,61,0.66,0,1
C02658,1,72593,45920,26673,79,0.23,0,0
C02658,2,73738,80166,-6428,44,0.35,1,1
C02658,3,68743,89223,-20480,55,0.34,1,1
C02658,4,72681,47089,25592,79,0.43,0,0
C02658,5,70211,37466,32745,72,0.38,0,0
C02658,6,69481,49447,20034,78,0.22,0,0
C02658,7,73800,50102,23698,76,0.38,0,0
C02658,8,74846,45798,29048,73,0.21,0,0
C02658,9,70953,47992,22961,73,0.48,0,0
C02658,10,70023,41721,28302,80,0.44,0,0
C02658,11,69259,48482,20777,75,0.24,0,0
C02658,12,70848,35993,34855,74,0.43,0,0
C02659,1,98748,69788,28960,92,0.33,0,0
C02659,2,103789,74901,28888,92,0.49,0,0
C02659,3,104684,75844,28840,91,0.23,0,0
C02659,4,97552,62976,34576,88,0.38,0,0
C02659,5,98959,65496,33463,95,0.36,0,0
C02659,6,99089,71190,27899,98,0.4,0,0
C02659,7,95434,83175,12259,91,0.21,0,0
C02659,8,100535,90560,9975,94,0.31,0,0
C02659,9,102367,87189,15178,90,0.35,0,0
C02659,10,101240,93537,7703,96,0.38,0,0
C02659,11,102973,85352,17621,90,0.28,0,0
C02659,12,94862,77184,17678,94,0.25,0,0
C02660,1,142879,65547,77332,85,0.39,0,0
C02660,2,145389,51080,94309,93,0.5,0,0
C02660,3,141127,50065,91062,84,0.29,0,0
C02660,4,153529,55728,97801,84,0.4,0,0
C02660,5,148438,63986,84452,86,0.21,0,0
C02660,6,152312,64658,87654,90,0.43,0,0
C02660,7,144334,62352,81982,86,0.25,0,0
C02660,8,144000,50302,93698,86,0.35,0,0
C02660,9,140253,103952,36301,64,0.47,1,0
C02660,10,141086,48348,92738,86,0.21,0,0
C02660,11,143375,66363,77012,89,0.21,0,0
C02660,12,151164,64443,86721,87,0.49,0,0
C02661,1,85540,69527,16013,83,0.39,0,0
C02661,2,86851,47005,39846,76,0.37,0,0
C02661,3,89735,60909,28826,75,0.5,0,0
C02661,4,91006,54999,36007,79,0.32,0,0
C02661,5,89498,64328,25170,74,0.21,0,0
C02661,6,90403,69895,20508,78,0.35,0,0
C02661,7,89763,69604,20159,76,0.45,0,0
C02661,8,85826,48859,36967,76,0.25,0,0
C02661,9,87300,59436,27864,79,0.45,0,0
C02661,10,87785,66025,21760,82,0.47,0,0
C02661,11,88946,64137,24809,80,0.28,0,0
C02661,12,86988,65257,21731,83,0.26,0,0
C02662,1,107598,64128,43470,74,0.38,0,0
C02662,2,107971,92610,15361,84,0.37,0,0
C02662,3,106341,75384,30957,74,0.25,0,0
C02662,4,111382,82919,28463,76,0.44,0,0
C02662,5,109418,76483,32935,83,0.44,0,0
C02662,6,104605,63069,41536,83,0.22,0,0
C02662,7,112229,69532,42697,83,0.46,0,0
C02662,8,109793,90637,19156,78,0.29,0,0
C02662,9,106335,86227,20108,76,0.49,0,0
C02662,10,105217,67310,37907,79,0.2,0,0
C02662,11,108461,85570,22891,78,0.27,0,0
C02662,12,106387,74185,32202,78,0.43,0,0
C02663,1,65455,106213,-40758,45,0.44,1,1
C02663,2,65440,53544,11896,75,0.28,0,0
C02663,3,67078,44499,22579,70,0.43,0,0
C02663,4,67523,47785,19738,74,0.27,0,0
C02663,5,65130,49990,15140,72,0.3,0,0
C02663,6,67221,50722,16499,72,0.32,0,0
C02663,7,71740,59190,12550,80,0.48,0,0
C02663,8,67433,48432,19001,73,0.32,0,0
C02663,9,68463,45582,22881,79,0.34,0,0
C02663,10,68030,54155,13875,71,0.2,0,0
C02663,11,70707,46259,24448,75,0.45,0,0
C02663,12,69663,53383,16280,79,0.41,0,0
C02664,1,47585,30745,16840,85,0.49,0,0
C02664,2,52127,38300,13827,91,0.35,0,0
C02664,3,47512,37590,9922,90,0.45,0,0
C02664,4,47687,39746,7941,85,0.44,0,0
C02664,5,49562,27995,21567,86,0.31,0,0
C02664,6,52219,33355,18864,91,0.22,0,0
C02664,7,51640,28398,23242,86,0.41,0,0
C02664,8,52226,39576,12650,95,0.32,0,0
C02664,9,51782,31597,20185,88,0.49,0,0
C02664,10,50989,28592,22397,91,0.3,0,0
C02664,11,51420,33118,18302,92,0.4,0,0
C02664,12,50359,37712,12647,94,0.38,0,0
C02665,1,43294,23218,20076,86,0.26,0,0
C02665,2,55016,30786,24230,93,0.32,0,0
C02665,3,52277,30621,21656,93,0.44,0,0
C02665,4,51403,21766,29637,92,0.43,0,0
C02665,5,66208,26805,39403,93,0.33,0,0
C02665,6,42193,27757,14436,90,0.23,0,0
C02665,7,65536,26325,39211,94,0.42,0,0
C02665,8,45872,28122,17750,85,0.48,0,0
C02665,9,52014,65753,-13739,65,0.48,1,1
C02665,10,49341,25928,23413,85,0.45,0,0
C02665,11,35922,27277,8645,92,0.24,0,0
C02665,12,45643,30386,15257,85,0.34,0,0
C02666,1,137444,91832,45612,91,0.38,0,0
C02666,2,133316,99642,33674,91,0.43,0,0
C02666,3,145006,82970,62036,85,0.22,0,0
C02666,4,138590,98689,39901,83,0.3,0,0
C02666,5,141419,72120,69299,85,0.37,0,0
C02666,6,135515,99323,36192,86,0.48,0,0
C02666,7,145631,84197,61434,92,0.37,0,0
C02666,8,135516,203998,-68482,69,0.42,1,1
C02666,9,133861,186754,-52893,66,0.26,1,1
C02666,10,143117,158836,-15719,68,0.3,1,1
C02666,11,145511,95949,49562,86,0.27,0,0
C02666,12,140706,76197,64509,82,0.27,0,0
C02667,1,29051,20055,8996,82,0.63,0,0
C02667,2,14942,22452,-7510,76,0.54,0,1
C02667,3,15557,22511,-6954,77,0.59,0,1
C02667,4,23959,18602,5357,73,0.55,0,0
C02667,5,25927,16795,9132,74,0.82,0,0
C02667,6,22873,19189,3684,75,0.54,0,0
C02667,7,26272,22980,3292,74,0.67,0,0
C02667,8,13067,18096,-5029,73,0.55,0,1
C02667,9,22845,22921,-76,81,0.85,0,1
C02667,10,16301,23974,-7673,74,0.64,0,1
C02667,11,18227,21815,-3588,79,0.88,0,1
C02667,12,15429,24118,-8689,77,0.57,0,1
C02668,1,80442,83033,-2591,77,0.41,1,1
C02668,2,78713,41746,36967,93,0.22,0,0
C02668,3,81528,41084,40444,93,0.28,0,0
C02668,4,75378,47756,27622,98,0.21,0,0
C02668,5,76202,46582,29620,93,0.44,0,0
C02668,6,75171,55251,19920,95,0.45,0,0
C02668,7,81159,39485,41674,97,0.49,0,0
C02668,8,78984,44628,34356,93,0.27,0,0
C02668,9,79190,44897,34293,93,0.47,0,0
C02668,10,79236,54873,24363,100,0.49,0,0
C02668,11,78843,116249,-37406,78,0.27,1,1
C02668,12,75971,55122,20849,99,0.28,0,0
C02669,1,59517,33407,26110,84,0.27,0,0
C02669,2,60308,36909,23399,79,0.4,0,0
C02669,3,57125,38796,18329,86,0.37,0,0
C02669,4,59217,29071,30146,79,0.29,0,0
C02669,5,62745,27847,34898,88,0.46,0,0
C02669,6,57617,32169,25448,86,0.46,0,0
C02669,7,61852,93229,-31377,76,0.42,1,1
C02669,8,58924,39094,19830,88,0.21,0,0
C02669,9,62478,35929,26549,83,0.29,0,0
C02669,10,60194,31579,28615,79,0.37,0,0
C02669,11,57714,31868,25846,80,0.48,0,0
C02669,12,58620,37782,20838,81,0.46,0,0
C02670,1,6904,6193,711,36,0.88,0,0
C02670,2,5457,5340,117,35,0.79,0,0
C02670,3,7277,6176,1101,39,0.64,0,0
C02670,4,6479,9577,-3098,20,0.68,1,1
C02670,5,4064,5604,-1540,37,0.4,0,1
C02670,6,5702,4878,824,36,0.8,0,0
C02670,7,5231,5366,-135,42,0.52,0,1
C02670,8,6111,5364,747,42,0.67,0,0
C02670,9,4525,4963,-438,38,0.46,0,1
C02670,10,6187,5922,265,35,0.57,0,0
C02670,11,5576,5782,-206,35,0.44,0,1
C02670,12,7776,4783,2993,43,0.73,0,0
C02671,1,32889,12566,20323,100,0.34,0,0
C02671,2,32990,20607,12383,84,0.34,1,0
C02671,3,31059,12694,18365,95,0.35,0,0
C02671,4,31988,14992,16996,94,0.28,0,0
C02671,5,30952,13002,17950,98,0.5,0,0
C02671,6,33217,13503,19714,100,0.4,0,0
C02671,7,30793,11532,19261,100,0.48,0,0
C02671,8,33287,13550,19737,94,0.25,0,0
C02671,9,33832,13505,20327,96,0.47,0,0
C02671,10,33360,34349,-989,79,0.49,1,1
C02671,11,33841,11354,22487,96,0.31,0,0
C02671,12,31915,12421,19494,99,0.49,0,0
C02672,1,7557,5483,2074,49,0.87,0,0
C02672,2,5167,5065,102,46,0.69,0,0
C02672,3,7281,6082,1199,48,0.67,0,0
C02672,4,7177,4808,2369,52,0.84,0,0
C02672,5,3570,6252,-2682,51,0.59,0,1
C02672,6,7382,5495,1887,48,0.45,0,0
C02672,7,7275,5951,1324,48,0.5,0,0
C02672,8,6993,6628,365,43,0.83,0,0
C02672,9,5670,5195,475,44,0.5,0,0
C02672,10,7555,5572,1983,52,0.8,0,0
C02672,11,4264,5654,-1390,49,0.57,0,1
C02672,12,4376,13915,-9539,39,0.55,1,1
C02673,1,123550,93449,30101,98,0.42,0,0
C02673,2,121472,86411,35061,93,0.48,0,0
C02673,3,117050,70033,47017,92,0.47,0,0
C02673,4,124051,72856,51195,96,0.4,0,0
C02673,5,117179,77952,39227,97,0.39,0,0
C02673,6,120380,68248,52132,89,0.47,0,0
C02673,7,119880,63068,56812,88,0.41,0,0
C02673,8,123516,67444,56072,94,0.43,0,0
C02673,9,122549,81997,40552,92,0.39,0,0
C02673,10,120632,65443,55189,93,0.43,0,0
C02673,11,121402,85343,36059,89,0.5,0,0
C02673,12,124269,65200,59069,93,0.42,0,0
C02674,1,111484,64391,47093,92,0.34,0,0
C02674,2,115022,61428,53594,95,0.3,0,0
C02674,3,108951,84981,23970,97,0.21,0,0
C02674,4,107335,65132,42203,95,0.36,0,0
C02674,5,111580,85308,26272,95,0.25,0,0
C02674,6,112928,69617,43311,95,0.45,0,0
C02674,7,115594,84467,31127,92,0.46,0,0
C02674,8,113332,71376,41956,88,0.44,0,0
C02674,9,108277,84620,23657,97,0.49,0,0
C02674,10,106364,79273,27091,93,0.32,0,0
C02674,11,114428,86083,28345,95,0.44,0,0
C02674,12,112107,63252,48855,89,0.4,0,0
C02675,1,5621,4783,838,68,0.43,0,0
C02675,2,4485,5082,-597,67,0.42,0,1
C02675,3,6254,9545,-3291,56,0.82,1,1
C02675,4,5261,4200,1061,75,0.74,0,0
C02675,5,4909,10632,-5723,56,0.41,1,1
C02675,6,4270,4650,-380,76,0.85,0,1
C02675,7,5017,4980,37,71,0.52,0,0
C02675,8,4277,4583,-306,70,0.65,0,1
C02675,9,3510,4319,-809,66,0.84,0,1
C02675,10,6516,8603,-2087,47,0.7,1,1
C02675,11,4590,3721,869,69,0.88,0,0
C02675,12,6082,4365,1717,73,0.53,0,0
C02676,1,139787,103028,36759,72,0.28,0,0
C02676,2,230597,79746,150851,66,0.32,0,0
C02676,3,217377,90237,127140,70,0.41,0,0
C02676,4,227271,101349,125922,66,0.25,0,0
C02676,5,164892,90833,74059,73,0.36,0,0
C02676,6,217094,91901,125193,75,0.47,0,0
C02676,7,207066,89711,117355,65,0.46,0,0
C02676,8,225130,81705,143425,66,0.37,0,0
C02676,9,164202,87773,76429,69,0.32,0,0
C02676,10,133100,95730,37370,75,0.38,0,0
C02676,11,145061,101707,43354,67,0.44,0,0
C02676,12,221496,85080,136416,67,0.38,0,0
C02677,1,40283,24239,16044,81,0.38,0,0
C02677,2,41162,22735,18427,76,0.31,0,0
C02677,3,39229,18000,21229,83,0.5,0,0
C02677,4,38360,19830,18530,78,0.22,0,0
C02677,5,40680,21919,18761,75,0.29,0,0
C02677,6,39430,18008,21422,74,0.41,0,0
C02677,7,39404,23490,15914,77,0.24,0,0
C02677,8,41059,23771,17288,80,0.48,0,0
C02677,9,40020,40453,-433,68,0.25,1,1
C02677,10,39047,24887,14160,81,0.27,0,0
C02677,11,40590,19405,21185,84,0.36,0,0
C02677,12,39757,22116,17641,82,0.43,0,0
C02678,1,99153,41459,57694,81,0.37,0,0
C02678,2,96283,55493,40790,86,0.41,0,0
C02678,3,93989,44226,49763,91,0.37,0,0
C02678,4,98453,40907,57546,90,0.44,0,0
C02678,5,100646,45793,54853,87,0.46,0,0
C02678,6,100846,51036,49810,86,0.37,0,0
C02678,7,97119,38751,58368,91,0.35,0,0
C02678,8,99465,49276,50189,81,0.4,0,0
C02678,9,95773,43635,52138,85,0.44,0,0
C02678,10,94179,52928,41251,86,0.41,0,0
C02678,11,103156,49365,53791,89,0.32,0,0
C02678,12,100197,53291,46906,90,0.37,0,0
C02679,1,176378,153049,23329,88,0.28,0,0
C02679,2,288622,166863,121759,81,0.29,0,0
C02679,3,230254,319374,-89120,53,0.47,1,1
C02679,4,287174,134944,152230,81,0.37,0,0
C02679,5,224582,229502,-4920,62,0.21,1,1
C02679,6,191711,134455,57256,86,0.22,0,0
C02679,7,221004,186004,35000,86,0.44,0,0
C02679,8,279562,191897,87665,83,0.33,0,0
C02679,9,266034,194504,71530,81,0.45,0,0
C02679,10,182435,372717,-190282,63,0.46,1,1
C02679,11,195865,147700,48165,84,0.5,0,0
C02679,12,186506,199447,-12941,88,0.41,0,1
C02680,1,207909,177098,30811,81,0.45,0,0
C02680,2,254807,135074,119733,79,0.42,0,0
C02680,3,259476,130342,129134,79,0.45,0,0
C02680,4,261595,189560,72035,77,0.25,0,0
C02680,5,169368,339218,-169850,57,0.49,1,1
C02680,6,243617,165109,78508,86,0.39,0,0
C02680,7,149804,155358,-5554,81,0.32,0,1
C02680,8,252952,130734,122218,78,0.39,0,0
C02680,9,197155,172769,24386,78,0.24,0,0
C02680,10,182822,162490,20332,79,0.25,0,0
C02680,11,213550,183453,30097,79,0.28,0,0
C02680,12,251822,157817,94005,77,0.38,0,0
C02681,1,178602,90098,88504,83,0.4,0,0
C02681,2,178755,101973,76782,88,0.23,0,0
C02681,3,123861,95487,28374,79,0.44,0,0
C02681,4,197159,83330,113829,83,0.25,0,0
C02681,5,111938,84432,27506,78,0.38,0,0
C02681,6,179998,100493,79505,87,0.43,0,0
C02681,7,193033,89321,103712,83,0.3,0,0
C02681,8,155664,112041,43623,79,0.33,0,0
C02681,9,176179,116598,59581,84,0.3,0,0
C02681,10,132133,88215,43918,83,0.42,0,0
C02681,11,188747,107967,80780,85,0.45,0,0
C02681,12,107078,113177,-6099,81,0.5,0,1
C02682,1,133535,104182,29353,95,0.5,0,0
C02682,2,136733,107785,28948,91,0.45,0,0
C02682,3,132696,85009,47687,95,0.39,0,0
C02682,4,132770,97988,34782,89,0.24,0,0
C02682,5,125693,102344,23349,98,0.5,0,0
C02682,6,137855,104966,32889,91,0.45,0,0
C02682,7,135863,83230,52633,92,0.43,0,0
C02682,8,131708,79434,52274,89,0.29,0,0
C02682,9,131213,90002,41211,95,0.2,0,0
C02682,10,137727,114400,23327,96,0.5,0,0
C02682,11,134626,103392,31234,97,0.35,0,0
C02682,12,137997,77320,60677,89,0.46,0,0
C02683,1,137589,84277,53312,74,0.33,0,0
C02683,2,145232,62262,82970,71,0.2,0,0
C02683,3,136619,68541,68078,80,0.28,0,0
C02683,4,145327,84096,61231,76,0.28,0,0
C02683,5,149542,84850,64692,70,0.27,0,0
C02683,6,140989,208505,-67516,67,0.43,1,1
C02683,7,146188,64104,82084,74,0.26,0,0
C02683,8,143243,61501,81742,79,0.22,0,0
C02683,9,141088,63204,77884,70,0.49,0,0
C02683,10,145656,74763,70893,80,0.4,0,0
C02683,11,139239,75739,63500,72,0.31,0,0
C02683,12,147892,70277,77615,77,0.27,0,0
C02684,1,151491,98218,53273,81,0.36,0,0
C02684,2,153923,67017,86906,86,0.31,0,0
C02684,3,150699,96833,53866,86,0.39,0,0
C02684,4,142943,87845,55098,91,0.42,0,0
C02684,5,155619,89606,66013,82,0.33,0,0
C02684,6,146525,74498,72027,86,0.47,0,0
C02684,7,155159,84167,70992,82,0.21,0,0
C02684,8,154207,88153,66054,81,0.22,0,0
C02684,9,145977,97291,48686,83,0.45,0,0
C02684,10,147072,85765,61307,84,0.32,0,0
C02684,11,144493,124358,20135,72,0.37,1,0
C02684,12,141705,175680,-33975,67,0.49,1,1
C02685,1,123409,69106,54303,77,0.22,0,0
C02685,2,118827,68924,49903,78,0.22,0,0
C02685,3,126626,126728,-102,66,0.33,1,1
C02685,4,129007,66571,62436,73,0.34,0,0
C02685,5,124726,49214,75512,77,0.4,0,0
C02685,6,121991,68337,53654,81,0.37,0,0
C02685,7,125982,57305,68677,80,0.26,0,0
C02685,8,130774,68184,62590,77,0.4,0,0
C02685,9,121822,68486,53336,81,0.43,0,0
C02685,10,123527,48934,74593,72,0.47,0,0
C02685,11,125710,50116,75594,81,0.49,0,0
C02685,12,127895,108809,19086,47,0.22,1,0
C02686,1,53876,40912,12964,72,0.24,0,0
C02686,2,56221,35729,20492,74,0.42,0,0
C02686,3,55023,39593,15430,75,0.41,0,0
C02686,4,52785,34505,18280,82,0.22,0,0
C02686,5,56358,39515,16843,78,0.34,0,0
C02686,6,57126,35600,21526,73,0.2,0,0
C02686,7,55187,28289,26898,76,0.39,0,0
C02686,8,53127,41554,11573,74,0.24,0,0
C02686,9,54411,28801,25610,82,0.21,0,0
C02686,10,56441,29259,27182,81,0.44,0,0
C02686,11,53064,36340,16724,82,0.29,0,0
C02686,12,54078,35277,18801,73,0.37,0,0
C02687,1,81201,63360,17841,74,0.29,1,0
C02687,2,84038,31568,52470,93,0.25,0,0
C02687,3,82962,38789,44173,91,0.4,0,0
C02687,4,83666,31359,52307,87,0.31,0,0
C02687,5,83992,93299,-9307,71,0.21,1,1
C02687,6,87238,33354,53884,96,0.23,0,0
C02687,7,81907,30663,51244,95,0.36,0,0
C02687,8,86441,37867,48574,88,0.23,0,0
C02687,9,81825,34981,46844,89,0.29,0,0
C02687,10,80631,36818,43813,87,0.27,0,0
C02687,11,82216,36356,45860,94,0.37,0,0
C02687,12,82260,28149,54111,88,0.45,0,0
C02688,1,35770,30447,5323,90,0.47,0,0
C02688,2,38936,25944,12992,86,0.2,0,0
C02688,3,37524,24929,12595,94,0.48,0,0
C02688,4,38006,33584,4422,87,0.23,0,0
C02688,5,36249,31743,4506,94,0.36,0,0
C02688,6,37727,26407,11320,88,0.34,0,0
C02688,7,38531,34673,3858,84,0.46,0,0
C02688,8,37488,32510,4978,88,0.23,0,0
C02688,9,37351,27826,9525,93,0.5,0,0
C02688,10,36845,31064,5781,87,0.32,0,0
C02688,11,36937,33951,2986,93,0.26,0,0
C02688,12,36248,34109,2139,89,0.37,0,0
C02689,1,146781,73362,73419,95,0.3,0,0
C02689,2,142547,77641,64906,89,0.4,0,0
C02689,3,144596,84356,60240,89,0.39,0,0
C02689,4,138991,85010,53981,89,0.39,0,0
C02689,5,135813,96733,39080,89,0.43,0,0
C02689,6,147710,94064,53646,91,0.27,0,0
C02689,7,135718,77268,58450,95,0.4,0,0
C02689,8,146116,94989,51127,97,0.25,0,0
C02689,9,136456,98607,37849,95,0.47,0,0
C02689,10,140883,98099,42784,96,0.42,0,0
C02689,11,148996,89936,59060,89,0.28,0,0
C02689,12,142115,90836,51279,90,0.35,0,0
C02690,1,107238,60717,46521,81,0.1,0,0
C02690,2,103060,49815,53245,80,0.18,0,0
C02690,3,104500,49795,54705,71,0.21,0,0
C02690,4,109748,50740,59008,73,0.18,0,0
C02690,5,104195,49774,54421,80,0.09,0,0
C02690,6,106477,48065,58412,74,0.19,0,0
C02690,7,109150,54332,54818,81,0.11,0,0
C02690,8,109666,58420,51246,79,0.2,0,0
C02690,9,103554,51011,52543,78,0.13,0,0
C02690,10,107685,55608,52077,75,0.13,0,0
C02690,11,112034,139560,-27526,67,0.2,1,1
C02690,12,109615,59237,50378,73,0.13,0,0
C02691,1,116340,88551,27789,100,0.24,0,0
C02691,2,111497,80720,30777,96,0.39,0,0
C02691,3,121004,80856,40148,100,0.3,0,0
C02691,4,111133,78604,32529,99,0.37,0,0
C02691,5,115883,78443,37440,96,0.24,0,0
C02691,6,118318,87578,30740,99,0.21,0,0
C02691,7,120157,93397,26760,96,0.23,0,0
C02691,8,118140,86728,31412,100,0.42,0,0
C02691,9,112654,74542,38112,100,0.29,0,0
C02691,10,114529,97853,16676,100,0.46,0,0
C02691,11,112891,74859,38032,95,0.44,0,0
C02691,12,113575,76309,37266,100,0.3,0,0
C02692,1,32145,22866,9279,60,0.26,0,0
C02692,2,26804,21118,5686,60,0.22,0,0
C02692,3,36854,17806,19048,66,0.44,0,0
C02692,4,25077,23822,1255,60,0.28,0,0
C02692,5,37162,20169,16993,64,0.25,0,0
C02692,6,25846,22524,3322,56,0.38,0,0
C02692,7,37788,42083,-4295,32,0.37,1,1
C02692,8,28925,18529,10396,61,0.33,0,0
C02692,9,41191,19607,21584,64,0.2,0,0
C02692,10,35317,23221,12096,66,0.37,0,0
C02692,11,30659,26010,4649,56,0.5,0,0
C02692,12,25554,22659,2895,58,0.38,0,0
C02693,1,234113,112873,121240,87,0.32,0,0
C02693,2,243066,88022,155044,80,0.41,0,0
C02693,3,258947,86459,172488,81,0.21,0,0
C02693,4,269641,114461,155180,85,0.22,0,0
C02693,5,175808,88280,87528,88,0.5,0,0
C02693,6,218273,88213,130060,78,0.49,0,0
C02693,7,253673,108723,144950,88,0.33,0,0
C02693,8,148288,81493,66795,87,0.45,0,0
C02693,9,244216,109248,134968,85,0.31,0,0
C02693,10,239183,107757,131426,83,0.31,0,0
C02693,11,233718,113611,120107,78,0.48,0,0
C02693,12,190666,110367,80299,80,0.36,0,0
C02694,1,124075,62196,61879,91,0.26,0,0
C02694,2,132886,55433,77453,100,0.2,0,0
C02694,3,123428,44909,78519,97,0.28,0,0
C02694,4,128917,49012,79905,98,0.34,0,0
C02694,5,125078,44467,80611,95,0.24,0,0
C02694,6,127078,60168,66910,99,0.22,0,0
C02694,7,134133,60267,73866,99,0.48,0,0
C02694,8,127048,42882,84166,91,0.31,0,0
C02694,9,125957,59792,66165,99,0.38,0,0
C02694,10,131851,45669,86182,97,0.29,0,0
C02694,11,130534,48580,81954,95,0.48,0,0
C02694,12,131997,58307,73690,94,0.35,0,0
C02695,1,91256,79255,12001,61,0.41,0,0
C02695,2,124755,55860,68895,65,0.49,0,0
C02695,3,99446,56670,42776,65,0.22,0,0
C02695,4,74824,72681,2143,64,0.3,0,0
C02695,5,100175,62441,37734,58,0.49,0,0
C02695,6,123868,75666,48202,56,0.45,0,0
C02695,7,95000,79113,15887,58,0.3,0,0
C02695,8,84419,67564,16855,61,0.41,0,0
C02695,9,93567,72017,21550,57,0.28,0,0
C02695,10,111452,72453,38999,59,0.28,0,0
C02695,11,110236,66913,43323,60,0.28,0,0
C02695,12,81136,65198,15938,66,0.44,0,0
C02696,1,18096,15653,2443,48,0.5,0,0
C02696,2,15642,19496,-3854,56,0.8,0,1
C02696,3,15900,21821,-5921,50,0.9,0,1
C02696,4,18220,15920,2300,48,0.44,0,0
C02696,5,18869,18892,-23,48,0.67,0,1
C02696,6,12693,20740,-8047,52,0.49,0,1
C02696,7,23856,17204,6652,56,0.41,0,0
C02696,8,16586,17473,-887,50,0.72,0,1
C02696,9,16409,19754,-3345,47,0.63,0,1
C02696,10,20321,15155,5166,52,0.47,0,0
C02696,11,14785,16938,-2153,55,0.71,0,1
C02696,12,21873,15510,6363,55,0.74,0,0
C02697,1,114728,94833,19895,91,0.44,0,0
C02697,2,119087,98067,21020,89,0.29,0,0
C02697,3,119161,75360,43801,90,0.3,0,0
C02697,4,115419,71407,44012,92,0.28,0,0
C02697,5,110686,97508,13178,91,0.36,0,0
C02697,6,115118,78054,37064,89,0.28,0,0
C02697,7,120716,72838,47878,93,0.45,0,0
C02697,8,117969,81855,36114,97,0.3,0,0
C02697,9,117246,95513,21733,97,0.44,0,0
C02697,10,114244,72759,41485,90,0.26,0,0
C02697,11,116206,73319,42887,93,0.23,0,0
C02697,12,120929,78402,42527,96,0.22,0,0
C02698,1,9371,11888,-2517,42,0.42,0,1
C02698,2,12857,29262,-16405,16,0.49,1,1
C02698,3,11952,9802,2150,35,0.88,0,0
C02698,4,17637,9093,8544,36,0.8,0,0
C02698,5,17000,12225,4775,38,0.59,0,0
C02698,6,14713,11651,3062,41,0.5,0,0
C02698,7,15684,9607,6077,37,0.57,0,0
C02698,8,8921,11812,-2891,41,0.88,0,1
C02698,9,12902,20509,-7607,17,0.58,1,1
C02698,10,13027,10519,2508,45,0.45,0,0
C02698,11,16841,8313,8528,36,0.83,0,0
C02698,12,14363,10621,3742,42,0.71,0,0
C02699,1,131847,120312,11535,78,0.38,0,0
C02699,2,136161,90538,45623,80,0.38,0,0
C02699,3,145167,103641,41526,78,0.31,0,0
C02699,4,138871,99310,39561,77,0.37,0,0
C02699,5,145357,87865,57492,85,0.34,0,0
C02699,6,144937,188682,-43745,62,0.24,1,1
C02699,7,135201,101515,33686,82,0.4,0,0
C02699,8,144508,90374,54134,81,0.38,0,0
C02699,9,139586,118289,21297,84,0.31,0,0
C02699,10,138367,99372,38995,84,0.3,0,0
C02699,11,139317,90678,48639,84,0.45,0,0
C02699,12,142057,87255,54802,86,0.28,0,0
C02700,1,14194,16596,-2402,43,0.82,0,1
C02700,2,25335,15128,10207,37,0.7,0,0
C02700,3,18999,13671,5328,43,0.87,0,0
C02700,4,26608,13851,12757,38,0.47,0,0
C02700,5,24781,16463,8318,43,0.87,0,0
C02700,6,31634,14273,17361,43,0.89,0,0
C02700,7,20934,35803,-14869,18,0.78,1,1
C02700,8,18442,14708,3734,45,0.67,0,0
C02700,9,24122,16694,7428,38,0.45,0,0
C02700,10,29051,17030,12021,43,0.65,0,0
C02700,11,15859,14237,1622,43,0.46,0,0
C02700,12,32883,12652,20231,44,0.64,0,0
C02701,1,128285,64780,63505,72,0.24,0,0
C02701,2,126519,61492,65027,72,0.42,0,0
C02701,3,104513,61609,42904,65,0.41,0,0
C02701,4,151512,61546,89966,66,0.41,0,0
C02701,5,104128,50853,53275,75,0.39,0,0
C02701,6,100393,48721,51672,70,0.47,0,0
C02701,7,150872,56081,94791,65,0.3,0,0
C02701,8,144703,62249,82454,68,0.27,0,0
C02701,9,128269,67750,60519,67,0.26,0,0
C02701,10,111415,55140,56275,66,0.36,0,0
C02701,11,138175,48222,89953,70,0.46,0,0
C02701,12,103218,49762,53456,66,0.45,0,0
C02702,1,57722,30996,26726,89,0.37,0,0
C02702,2,56361,36414,19947,89,0.4,0,0
C02702,3,57446,36780,20666,86,0.3,0,0
C02702,4,60112,36760,23352,84,0.43,0,0
